"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns","flowered.cm","bud.cm","fruit.cm","a.flower.cm","infl.cm","flowered.mm","bud.mm","fruit.mm","a.flower.mm","infl.mm"
"941143",628.003,5,0,0,1990.887,1013.576,"",NA,48.310204,-116.513526,200,1985,131.9545537138,70.9253345039,1117.2805759241,606.6099308408,8.272631367,16.6097696461,-0.0742340615,-0.5962979221,20,15.8509354254677,8.06983406130225,0,0,23.92076948677,158.509354254677,80.6983406130225,0,0,239.2076948677
"BHO-V-0001939",1214.026,10,1265.096,0,374.697,349.305,"2mi E of Bretheirsville, Quebec, Canada","01/08/1985",46.079992,-73.130868,213,1985,165.3620700928,100.313499963,1373.1393416211,824.7962298475,8.4335845496,15.4701691641,-0.2617505857,-0.7596891428,20,3.08640012652118,2.8772448036533,10.420666443717,0,16.3843113738915,30.8640012652118,28.772448036533,104.20666443717,0,163.843113738915
"v0057047WIS",1176.061,10,1787.637,0,1705.162,0,"Taylor Co., Wisconsin, 10mi S of Perkinstown, T30N R2W Sec23 and NE1/4 Sec26, see map","29/08/1985",45.06241,-90.582321,241,1985,163.2403532162,131.1138305562,1316.2183810186,1174.1523687892,8.5661686675,17.6263181592,-0.1029303378,-0.7043975894,20,14.4989248006694,0,15.2002064518762,0,29.6991312525456,144.989248006694,0,152.002064518762,0,296.991312525456
"931092731",433.35,5,1164.82,0,488.87,61.77,"","0028-08-19",44,-78.01,240,1985,143.7383072904,109.3099682608,1246.1531022887,989.2287253522,8.6555618072,12.7296979611,-0.1279631613,-0.6692610065,20,5.64059074650975,0.712703357563171,13.4397138571593,0,19.7930079612323,56.4059074650975,7.12703357563171,134.397138571593,0,197.930079612323
"v0047822WIS",1176.096,10,2937.722,0,0,1079.79,"Wisconsin, Marathon Co., along Big Rib River (T.28N, R.7E, Sect 13)","01/08/1985",44.744173,-89.604096,213,1985,165.2966375674,100.728323997,1412.5312945638,912.3473117207,8.7779737118,18.1170316409,-0.1173729418,-0.7452489414,20,0,9.18113827442658,24.9785901831143,0,34.1597284575409,0,91.8113827442658,249.785901831143,0,341.597284575409
"HLSD000495",1028.008,10,663.42,0,0,193.355,"Hillsdale Co, Michigan, Field off Spring St., City of Hillsdale","08/08/1985",41.924074,-84.647671,220,1985,199.9323848058,118.9233895315,1837.9651289581,1202.8144028484,9.2095225636,20.8612481973,-0.1599059791,-0.7415228609,20,0,1.88087057688267,6.4534517241111,0,8.33432230099377,0,18.8087057688267,64.534517241111,0,83.3432230099376
"HCHM07014",1006.008,10,1002.145,0,0,0,"Ottawa Co., Michigan, behind Municipal Stadium along drainage ditch","23/10/1985",42.796883,-86.090912,296,1985,198.8332200326,218.1254978152,1775.0023342001,1774.5237797413,9.3194319942,22.2609740045,-0.1233631405,-0.9700126408,20,0,0,9.96160070297652,0,9.96160070297652,0,0,99.6160070297652,0,99.6160070297652
"v0047789WIS",1182.042,10,576.487,0,1016.476,591.394,"Jefferson Co., Wisconsin, Jefferson town, south side of Hwy 18 T6N R15E Sec 3","06/07/1985",43.011797,-88.698629,187,1985,201.7608425468,86.4258495558,1874.5230755399,798.0048917263,9.4298692262,25.0680021341,-0.1332022152,-0.9489978329,20,8.59932218990527,5.00315555623235,4.87704328610997,0,18.4795210322476,85.9932218990527,50.0315555623235,48.7704328610997,0,184.795210322476
"MU-V-000195945",1162.688,10,3760.066,0,473.287,160.605,"Scioto Co., bank of Ohio River 300ft NE of mouth of Nace Run, SE of Friendship, Nile Twp.","02/09/1985",38.677235,-83.111551,245,1985,223.303891665,145.0344001377,2432.5625849867,1803.0481930321,10.8575646582,21.4541567579,-0.4190749464,-0.4830181789,20,4.07062771784004,1.38132499862388,32.3394238179116,0,37.7913765343755,40.7062771784004,13.8132499862388,323.394238179116,0,377.913765343755
"MU-V-000195947",1164.687,10,0,0,600.758,469.639,"Hamilton Co., Ohio, shore of Ohio River at E end of Leblond Park, Eastern Ave, city of Cincinnati","30/07/1985",39.123235,-84.467536,211,1985,217.2340291993,111.2508727725,2379.4150547472,1438.912922713,10.944757275,24.2167052985,-0.3965857793,-0.5690665901,20,5.15810685617681,4.03231941285513,0,0,9.19042626903194,51.5810685617681,40.3231941285513,0,0,91.9042626903194
"MU-V-000195929",1164.557,10,789.261,0,326.753,185.526,"Campbell Co., Kentucky, shore of Ohio River, E of St. Rt. 8 between St. Rt. 445 and Winters Lane, S of Brent","30/07/1985",39.052364,-84.43141,211,1985,219.1602296609,113.3989136284,2435.0244006199,1418.5002438163,10.9754798835,23.6115763401,-0.398952245,-0.5693306857,20,2.8058137128539,1.59310364370314,6.77734967030382,0,11.1762670268609,28.058137128539,15.9310364370314,67.7734967030381,0,111.762670268609
"MUHW034951",1380.036,10,1770.746,0,530.962,0,"Mouth of Indian Guyan Creek and upriver 100yds. Mile 305.7-305.9, Lawrence, Ohio","08/08/1985",38.442205,-82.403228,220,1985,224.7878943733,119.3938910014,2456.1341020147,1422.3165256899,10.9857644788,21.2189366891,-0.4060219799,-0.4730982376,20,3.84745035636751,0,12.8311580277616,0,16.6786083841291,38.4745035636751,0,128.311580277616,0,166.786083841291
"MU-V-000195946",1166.619,10,763.428,0,386.804,418.512,"Clermont Co., Ohio, W side of US Rt.52 directly N. of New Richmond exit, Ohio Twp","30/07/1985",38.964228,-84.287103,211,1985,220.102029601,111.1441978254,2462.1671662548,1377.5811515671,11.0699352604,22.7480664179,-0.3998920658,-0.5567145164,20,3.3155983230172,3.58739228488478,6.54393593795404,0,13.446926545856,33.155983230172,35.8739228488478,65.4393593795404,0,134.46926545856
"MU-V-000195895",1164.496,10,1325.407,0,964.53,991.769,"Logan Co., Ohio, N side of US Rt 33 at El limits of Lakeview, Stokes Twp.,","02/07/1985",40.498448,-83.927785,183,1985,200.4728240361,82.7849782204,2191.4927378735,846.7238101012,11.2064058812,18.8356692379,-0.3743642003,-0.6132789526,20,8.28281076105027,8.51672311454913,11.3818080955194,0,28.1813419711188,82.8281076105027,85.1672311454913,113.818080955194,0,281.813419711188
"931086205",433.33,5,822.47,0,121.66,52.04,"","0002-09-19",44.71,-77.68,245,1986,151.7572791172,121.0341496542,1249.8433306338,1118.3023615366,8.3969802167,16.6096935374,-0.1317273188,-0.5018323563,20,1.40378002907715,0.60046615743198,9.49011146239587,0,11.494357648905,14.0378002907715,6.0046615743198,94.9011146239587,0,114.94357648905
"MU-V-000195901",1164.557,10,1144.255,0,365.437,314.229,"Onondoga Co., along I90E just east of I481 at mile 276 Marker near Syracuse","05/08/1986",43.093095,-76.072563,217,1986,156.7912188261,92.6066823,1423.1249108182,1010.1162277834,9.2073532784,17.5073259125,-0.177792514,-0.5360128315,20,3.13799152810897,2.69827067288248,9.82566761438041,0,15.6619298153719,31.3799152810897,26.9827067288248,98.2566761438041,0,156.619298153719
"0036861MOR",1220,10,827.384,0,903.761,1009.177,"Wisconsin, Walworth, Along a berm (former road) at the northeast tip of Lake Como near Lake Geneva.","16/07/1986",42.608514,-88.458133,197,1986,191.1456920401,83.9691650542,1803.3092320929,898.1300748744,9.4728015052,26.292015792,-0.1045938751,-0.749121877,20,7.40787704918033,8.27194262295082,6.78183606557377,0,22.4616557377049,74.0787704918033,82.7194262295082,67.8183606557377,0,224.616557377049
"ILLS00071278",1164.062,10,3110.799,0,1068.102,569.476,"Scott Co., Illinois, 3mi N of Bluffs ","14/09/1986",39.79131,-80.52718,257,1986,209.2118857028,169.5483620301,2035.3696200195,1726.8309505438,9.7493092366,26.5842234655,-0.4021921744,-0.8351336966,20,9.17564528349865,4.89214492011594,26.7236538947238,0,40.7914440983384,91.7564528349865,48.9214492011594,267.236538947238,0,407.914440983384
"MU-V-000195948",1164.62,10,3205.009,0,0,0,"Williams Co., Ohio, NW., jct of Co. Rts S and 12, NW. of Pioneer,","09/09/1986",41.694069,-84.593892,252,1986,162.8206188003,141.5540583632,1820.1991704467,1500.2611414839,10.4576023905,25.1712448382,-0.2997407691,-0.3577807612,20,0,0,27.5197832769487,0,27.5197832769487,0,0,275.197832769487,0,275.197832769487
"1721453",628.003,5,405.255,0,515.532,216.083,"",NA,45.084411,-92.910491,231,1986,172.5557126579,110.6681255057,1719.1098602959,1319.4625354427,10.6155486879,24.2747751953,-0.0946699417,-0.7418971537,20,4.10453453247835,1.72039783249443,3.22653713437675,0,9.05146949934952,41.0453453247835,17.2039783249443,32.2653713437675,0,90.5146949934952
"BHO-V-0001922",1214.015,10,2186.296,0,0,0,"Washington Co., Ohio, mudflat in Ohio River just north of Athens-Washington Co. line, Belpre Twp","20/10/1986",39.275339,-81.598991,293,1986,226.5852536734,206.9859809579,2439.054000023,2357.3507180397,10.9204969404,33.3612940461,-0.4726928964,-0.7543657031,20,0,0,18.0088054925186,0,18.0088054925186,0,0,180.088054925186,0,180.088054925186
"MICH-V-1433774",1170.015,10,1023.187,0,1033.932,0,"Scott Co., Illinois, 2mi N of Bluffs along IL 100","17/07/1986",39.783306,-90.522416,198,1986,219.1497737645,110.2940927793,2488.4702832135,1291.3121749696,11.3398712857,29.0862604304,-0.5025639845,-0.681910058,20,8.8369123472776,0,8.74507591783011,0,17.5819882651077,88.369123472776,0,87.4507591783011,0,175.819882651077
"ILLS00071279",1166.027,10,2281.184,0,707.234,843.921,"2mi of Bluffs, along IL 100, Scott County, Illinois","17/07/1986",39.781692,-90.552671,198,1986,219.1773005529,110.3676736323,2490.9257300174,1297.7272659502,11.3630197451,29.1723616009,-0.5010791413,-0.6877504472,20,6.06533124876182,7.23757683141128,19.5637322291851,0,32.8666403093582,60.6533124876182,72.3757683141128,195.637322291851,0,328.666403093582
"MICH-V-1433786",1166.007,10,1442.112,0,1218.65,359.778,"Elgin Co., Ontario, Dunwich Tp, Dutton Swamp, 5km Sw of Dutton Post Office","30/07/1987",42.663463,-81.502019,211,1987,171.9057751246,108.0622206022,1653.138414829,1040.4724763131,9.6249694932,23.5029697673,-0.1040442594,-0.827926138,20,10.4514809945395,3.08555609014354,12.367953194106,0,25.9049902787891,104.514809945395,30.8555609014354,123.67953194106,0,259.049902787891
"365680",1888.004,10,1244.406,0,529.366,1409.756,"Gem County, Idaho, 6 miles W of Emmett on Hwy #32, T6N R2W Sec.9","0016-06-19",43.872566,-116.624503,167,1987,208.2851560069,67.2054339549,2104.0325884221,641.8815526386,10.077374373,25.3635808285,-0.2398357588,-0.8655801742,20,2.80383939864534,7.46691214637257,6.59111951034002,0,16.8618710553579,28.0383939864534,74.6691214637257,65.9111951034002,0,168.618710553579
"919011616",612.07,5,6015.94,0,0,0,"","0010-08-19",41.46,-71.67,222,1987,161.0980357104,96.5121104111,1569.8900884543,1101.2086593285,10.5503564515,17.4109616935,-0.2135924706,-0.6715940706,20,0,0,49.1442155309033,0,49.1442155309033,0,0,491.442155309033,0,491.442155309033
"1144998",1169.043,10,829.77,0,316.665,886.523,"46* 26'42""N 93* 39'20""W","18/07/1987",45.449766,-93.652673,199,1987,171.4171289062,119.52955453,1840.7596450348,1097.3307974242,10.5934678873,25.675488907,-0.0984571584,-0.9791220369,20,2.70875408346827,7.5833224269766,7.09785696505603,0,17.3899334755009,27.0875408346827,75.833224269766,70.9785696505603,0,173.899334755009
"USC0015482",1334.001,10,1985.977,0,959.75,118.929,"edge of highway leading S from I84, 3mi S of 84 at outskirts of Carmel, Putnam CO., New York","07/08/1987",41.437764,-73.679896,219,1987,172.5430943878,114.0921032725,1830.6722867898,1255.76913663,10.6232914913,25.797302455,-0.2392865649,-0.6337094115,20,7.19452234293677,0.891521070823785,14.8873726481464,0,22.973416061907,71.9452234293677,8.91521070823785,148.873726481464,0,229.73416061907
"USC0015481",1330.002,10,642.918,0,1099.74,606.121,"edge of highway leading S from I84, 3mi S of 84 at outskirts of Carmel, Putnam CO., New York","07/08/1987",41.437764,-73.679896,219,1987,172.5430943878,114.0921032725,1830.6722867898,1255.76913663,10.6232914913,25.797302455,-0.2392865649,-0.6337094115,20,8.26870937036185,4.55729389880617,4.83396265569526,0,17.6599659248633,82.6870937036185,45.5729389880617,48.3396265569526,0,176.599659248633
"941120",626.013,5,0,0,1539.087,586.008,"",NA,44.889688,-92.85771,200,1987,184.1458614422,106.2804960239,1969.5132926721,1123.2377728432,10.8790547361,25.013321766,-0.1302343724,-0.8772368346,20,12.2927718753444,4.68047788144975,0,0,16.9732497567942,122.927718753444,46.8047788144975,0,0,169.732497567942
"1144997",1169.062,10,1112.243,0,982.782,526.179,"Washington Co., Oakdate, 2mi  S of hwy 36 on hwy 120, ","14/07/1987",44.996741,-92.980446,195,1987,185.207211867,101.1591222254,2033.8065083085,1124.6575760353,10.9144449501,25.7958036933,-0.133885948,-0.8464553872,20,8.40658579271245,4.50086479587909,9.51397787285875,0,22.4214284614503,84.0658579271245,45.0086479587909,95.1397787285875,0,224.214284614503
"HCHM07016",1003.002,10,2225.733,0,182.528,203.934,"Allegan Co., Biological STn, roadside creek area, Michigan, T4N R16W Sec9","05/09/1987",42.750571,-86.198433,248,1987,125.2905275575,127.9539265238,1819.0860876077,1615.9491492176,10.9798096365,24.855313871,-0.2783672241,-0.8538472031,20,1.81981690963727,2.03323622485299,22.1907134781386,0,26.0437666126289,18.1981690963727,20.3323622485299,221.907134781386,0,260.437666126289
"1144959",1170.015,10,1671.034,0,636.239,621.523,"44*47'12""N 93*00'54""W, Washington Co., Minnesota","31/07/1987",44.786667,-93.015,212,1987,182.8802382299,118.5275624758,1960.6109285944,1319.3091447229,11.0043913414,25.198575379,-0.1271801532,-0.8859706301,20,5.43787045465229,5.31209428938945,14.2821587757422,0,25.0321235197839,54.3787045465229,53.1209428938945,142.821587757422,0,250.321235197839
"MICH-V-1355564",1168.084,10,1508.223,0,1108.522,635.226,"Lenawwee Co., Woodstock Twp, along old railroad in marsh e of Cement City Hwy, T5S R1E S4","18/07/1987",42.059174,-84.324831,199,1987,172.6064565264,99.6296375015,1880.1501002991,1049.3566121412,11.1636431941,28.9039587773,-0.2513798957,-0.9356028967,20,9.49008804161345,5.43818766458577,12.9119395522925,0,27.8402152584917,94.9008804161345,54.3818766458577,129.119395522925,0,278.402152584917
"1144994",1168.043,10,430.132,0,652.942,850.085,"Washington Co., Minnesota, 12mi NW of Marine on St. Croix","04/08/1987",45.223315,-92.968549,216,1987,185.7326655298,121.567135188,2100.4229539528,1469.2767254436,11.314632315,25.4652641228,-0.1424989473,-0.8406505716,20,5.59005105120274,7.27785706519366,3.68250141475956,0,16.550409531156,55.9005105120274,72.7785706519366,36.8250141475956,0,165.50409531156
"1145008",1166.015,10,2357.169,0,927.602,1205.515,"45*11'16""N 92*55'15""W, Washington Co., Minnesota","04/08/1987",45.201651,-92.94193,216,1987,186.2803131934,122.0464489258,2107.1634900467,1477.0198565799,11.3196607987,25.6443696601,-0.1434272287,-0.8427293497,20,7.95531789899787,10.338760650592,20.2155975694995,0,38.5096761190894,79.5531789899787,103.38760650592,202.155975694995,0,385.096761190894
"1144995",1170.015,10,1912.205,0,1298.155,777.246,"45*12'20""N 92*56'23""W, Washington Co., Minnesota","10/07/1987",45.205556,-92.939722,191,1987,186.2886538722,97.0718568013,2107.9815070193,1051.6936977338,11.3237181257,25.6331557648,-0.1435567747,-0.8428622417,20,11.0951996341927,6.64304303790977,16.343422947569,0,34.0816656196715,110.951996341927,66.4304303790977,163.43422947569,0,340.816656196715
"MSC0147384",1174.334,10,645.79,0,772.64,0,"Oakland Co., Michigan, I696 construction in Southfield and Lathrup","21/07/1987",42.48524,-83.234444,202,1987,175.8327601115,103.6521163063,2025.0769902205,1157.431767186,11.3980914581,28.6864894901,-0.2549860113,-0.8931188599,20,6.57938882805062,0,5.49920210093551,0,12.0785909289861,65.7938882805062,0,54.9920210093551,0,120.785909289861
"0036831MOR",1222,10,2036.65,0,215.556,290.02,"Indiana, Jasper, In a ditch. At corner of 200 E. and 900 N.","03/08/1987",41.136725,-87.113969,215,1987,175.8085591839,115.5857283739,2097.2564350067,1416.0399530299,11.9265076503,26.8022113373,-0.4350034948,-0.7621336113,20,1.76396072013093,2.37332242225859,16.6665302782324,0,20.8038134206219,17.6396072013093,23.7332242225859,166.665302782324,0,208.038134206219
"BHO-V-0001923",1212.007,10,2909.272,0,1584.975,1178.022,"Washington Co., Ohio, mudflat along Ohio shore of Ohio River, NE of mouth of Davis Run, Independence Twp","18/06/1987",39.430679,-81.187374,169,1987,177.6668669217,71.8483203289,2199.8413072412,692.9677251971,12.4094174652,23.7672172495,-0.6264053777,-0.6109451004,20,13.077275956327,9.71959732905833,24.0037557538859,0,46.8006290392712,130.77275956327,97.1959732905833,240.037557538859,0,468.006290392712
"BHO-V-0001925",1208.026,10,3534.991,0,217.25,143.425,"Athens Co., Ohio, Dover Twp, south side of SR 550 0.2mi W of jct. with C-34","17/08/1987",39.397417,-82.054537,229,1987,176.4041217053,128.537377289,2227.3291095317,1710.627752958,12.4351411722,24.6276395443,-0.646789392,-0.5634321203,20,1.79838844528181,1.18726749258708,29.2625407069053,0,32.2481966447742,17.9838844528181,11.8726749258708,292.625407069053,0,322.481966447742
"ILLS00071254",881.014,10,1093.881,0,646.971,477.045,"Franklin Co, Illinois, edge of county road, north of Freeman's Spur in Franklin County","15/07/1987",37.866391,-89.001411,196,1987,219.3202957998,122.1899011746,2745.5451640087,1416.8341902761,12.4455380987,36.9142527697,-0.5725511435,-0.7805730352,20,7.34348148837589,5.41472666722663,12.4161591075738,0,25.1743672631763,73.4348148837589,54.1472666722663,124.161591075738,0,251.743672631763
"MU-V-000195951",1162.759,10,0,0,463.42,657.266,"Scioto Co., Ohio, cement beach along the Ohio River west of the Rt. 23 bridge, Portsmouth","12/08/1987",38.730421,-83.000124,224,1987,178.5880699012,126.8736378185,2272.5484822635,1650.3067732777,12.725224729,23.4404225662,-0.7087586909,-0.505494229,20,3.98552064529279,5.6526416910125,0,0,9.63816233630529,39.8552064529279,56.526416910125,0,0,96.3816233630529
"OS174683",1274.353,10,4063.401,0,0,226.991,"39.08333 -81.77750 Meigs Co., Ohio","27/08/1987",39.08333,-81.7775,239,1987,176.9849594837,143.8410246353,2314.5881242681,1921.3545440123,12.7439472875,25.4200785118,-0.6924181394,-0.5112763676,20,0,1.78122545322999,31.885992342781,0,33.667217796011,0,17.8122545322999,318.85992342781,0,336.67217796011
"ILLS00071249",1168.007,10,1516.466,0,0,951.244,"Clark Co., Illinois, 1.5mi SSE of Hatton","22/07/1987",39.267551,-87.66184,203,1987,187.6111702661,114.6253086394,2463.044431723,1403.856181819,13.4015478411,28.3237242537,-0.7916783594,-0.50217774,20,0,8.14416351956795,12.9833639695653,0,21.1275274891332,0,81.4416351956795,129.833639695652,0,211.275274891332
"ILLS00071252",1168.027,10,1221.414,0,662.261,447.631,"Douglas Co., Illinois, west side of I57, 215 mile marker","18/07/1987",39.840354,-88.269036,199,1987,181.8169851881,104.4413127079,2411.9904392454,1340.4700883251,13.5002938836,24.8990798901,-0.6661624635,-0.3503454276,20,5.66991174005395,3.8323686010683,10.4570699136236,0,19.9593502547458,56.6991174005395,38.323686010683,104.570699136236,0,199.593502547458
"CALVIN002221_51",517.015,5,1481.853,0,0,0,"Calvin College campus; south edge of baseball field pond, Kent Co., MI","20/10/1988",42.936161,-85.592174,294,1988,160.8215279462,181.3253556231,1853.7762328126,1882.60184887,11.1979851616,29.5003890158,0.0268610421,-0.8845673341,20,0,0,14.3308511358471,0,14.3308511358471,0,0,143.308511358471,0,143.308511358471
